Unnamed: 0,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct,Product_Gender,Clothing_Type
2209,15862.0,F,California,24.0,16927.0,2019-01-03,GGOEGAAJ073415,Google Men's Short Sleeve Hero Tee Heather,Apparel,1.0,19.59,6.5,Clicked,0.18,1/3/2019,4500.0,1576.38,1,SALE10,10.0,Men,T-Shirts & Shirts
2210,15862.0,F,California,24.0,16927.0,2019-01-03,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,17.53,6.5,Used,0.18,1/3/2019,4500.0,1576.38,1,SALE10,10.0,Men,T-Shirts & Shirts
2211,15862.0,F,California,24.0,16927.0,2019-01-03,GGOEGALJ034413,Google Women's Vintage Hero Tee Platinum,Apparel,1.0,19.59,6.5,Not Used,0.18,1/3/2019,4500.0,1576.38,1,SALE10,10.0,Women,T-Shirts & Shirts
2212,15862.0,F,California,24.0,16936.0,2019-01-03,GGOEGAAJ032616,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,15.67,6.5,Used,0.18,1/3/2019,4500.0,1576.38,1,SALE10,10.0,Men,T-Shirts & Shirts
2213,15862.0,F,California,24.0,16936.0,2019-01-03,GGOEGADC059516,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,61.89,6.5,Clicked,0.18,1/3/2019,4500.0,1576.38,1,SALE10,10.0,Men,Outerwear
2215,15862.0,F,California,24.0,16936.0,2019-01-03,GGOEGAER029215,Google Women's Short Sleeve Badge Tee Red Heather,Apparel,1.0,15.67,6.5,Clicked,0.18,1/3/2019,4500.0,1576.38,1,SALE10,10.0,Women,T-Shirts & Shirts
2216,15862.0,F,California,24.0,16936.0,2019-01-03,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,1.0,46.21,6.5,Clicked,0.18,1/3/2019,4500.0,1576.38,1,SALE10,10.0,Men,Outerwear
2217,15862.0,F,California,24.0,16936.0,2019-01-03,GGOEGATC060314,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Apparel,1.0,53.64,6.5,Used,0.18,1/3/2019,4500.0,1576.38,1,SALE10,10.0,Women,Outerwear
2218,15862.0,F,California,24.0,16937.0,2019-01-03,GGOEGALQ034214,Google Women's Vintage Hero Tee White,Apparel,1.0,15.67,6.5,Clicked,0.18,1/3/2019,4500.0,1576.38,1,SALE10,10.0,Women,T-Shirts & Shirts
2219,15862.0,F,California,24.0,16937.0,2019-01-03,GGOEGAPB057814,Women's Performance Full Zip Jacket Black,Apparel,1.0,99.03,6.5,Clicked,0.18,1/3/2019,4500.0,1576.38,1,SALE10,10.0,Women,Outerwear
2220,15862.0,F,California,24.0,16937.0,2019-01-03,GGOEGAQJ058714,Google Women's Zip Hoodie Grey,Apparel,1.0,115.53,6.5,Not Used,0.18,1/3/2019,4500.0,1576.38,1,SALE10,10.0,Women,Outerwear
2221,12791.0,F,Washington DC,26.0,16956.0,2019-01-03,GGOEGAAQ010417,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,Clicked,0.18,1/3/2019,4500.0,1576.38,1,SALE10,10.0,Men,T-Shirts & Shirts
2222,17850.0,M,Chicago,12.0,16992.0,2019-01-04,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,20.62,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2223,17850.0,M,Chicago,12.0,16992.0,2019-01-04,GGOEGAAJ080616,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,20.62,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2224,17850.0,M,Chicago,12.0,16992.0,2019-01-04,GGOEGADB057315,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,77.36,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,Outerwear
2225,14307.0,F,California,28.0,16992.0,2019-01-04,GGOEGADB059215,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,1.0,72.2,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,Outerwear
2226,14307.0,F,California,28.0,16992.0,2019-01-04,GGOEGADJ057115,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1.0,113.47,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,Outerwear
2227,14307.0,F,California,28.0,16992.0,2019-01-04,GGOEGADJ059715,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1.0,77.36,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,Outerwear
2228,14307.0,F,California,28.0,16993.0,2019-01-04,GGOEGADB059615,Google Men's Quilted Insulated Vest Black,Apparel,1.0,77.36,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,Outerwear
2231,14307.0,F,California,28.0,16998.0,2019-01-04,GGOEGAER029714,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,1.0,19.59,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Women,T-Shirts & Shirts
2232,14307.0,F,California,28.0,17002.0,2019-01-04,GGOEGADB057315,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,77.36,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,Outerwear
2235,14307.0,F,California,28.0,17015.0,2019-01-04,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,46.21,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,Outerwear
2236,17908.0,F,California,15.0,17027.0,2019-01-04,GGOEGAAB058913,Google Men's Short Sleeve Performance Badge Tee Black,Apparel,1.0,18.15,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2237,17908.0,F,California,15.0,17027.0,2019-01-04,GGOEGAAJ032613,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,15.67,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2238,17908.0,F,California,15.0,17029.0,2019-01-04,GGOEGADJ056813,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,90.77,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,Outerwear
2239,17908.0,F,California,15.0,17032.0,2019-01-04,GGOEGAAR010714,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,17.53,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2241,17908.0,F,California,15.0,17033.0,2019-01-04,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,2.0,17.53,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2242,17908.0,F,California,15.0,17033.0,2019-01-04,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,3.0,17.53,6.5,Not Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2243,17908.0,F,California,15.0,17033.0,2019-01-04,GGOEGAAQ010417,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,3.0,17.53,6.5,Not Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2244,17908.0,F,California,15.0,17036.0,2019-01-04,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,16.5,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2245,17908.0,F,California,15.0,17036.0,2019-01-04,GGOEGADC059515,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,61.89,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,Outerwear
2247,17908.0,F,California,15.0,17062.0,2019-01-04,GGOEGAQB036015,Google Women's Fleece Hoodie,Apparel,1.0,46.21,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Women,Outerwear
2248,17908.0,F,California,15.0,17065.0,2019-01-04,GGOEGATB060413,Google Women's Quilted Insulated Vest Black,Apparel,1.0,61.89,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Women,Outerwear
2249,17920.0,F,California,18.0,17065.0,2019-01-04,GGOEGATC060313,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Apparel,1.0,53.64,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Women,Outerwear
2250,17920.0,F,California,18.0,17079.0,2019-01-04,GGOEGADJ059416,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Apparel,1.0,61.89,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,Outerwear
2251,17920.0,F,California,18.0,17079.0,2019-01-04,GGOEGAER029213,Google Women's Short Sleeve Badge Tee Red Heather,Apparel,1.0,15.67,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Women,T-Shirts & Shirts
2256,17850.0,M,Chicago,12.0,18017.0,2019-01-16,GGOEGALP036317,Google Women's Long Sleeve Tee Lavender,Apparel,1.0,19.8,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women,T-Shirts & Shirts
2257,17850.0,M,Chicago,12.0,18017.0,2019-01-16,GGOEGAPJ058013,Google Women's 1/4 Zip Jacket Charcoal,Apparel,1.0,90.77,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women,Outerwear
2258,17850.0,M,Chicago,12.0,18019.0,2019-01-16,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,1.0,57.76,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,Outerwear
2260,13065.0,F,Chicago,32.0,17950.0,2019-01-16,GGOEGAAQ033915,Google Men's Vintage Badge Tee White,Apparel,2.0,15.67,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2261,13065.0,F,Chicago,32.0,17950.0,2019-01-16,GGOEGADJ059714,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1.0,61.89,6.5,Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,Outerwear
2262,13065.0,F,Chicago,32.0,17950.0,2019-01-16,GGOEGADJ059715,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,2.0,61.89,6.5,Not Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,Outerwear
2263,13065.0,F,Chicago,32.0,17950.0,2019-01-16,GGOEGATB060414,Google Women's Quilted Insulated Vest Black,Apparel,1.0,61.89,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women,Outerwear
2264,13065.0,F,Chicago,32.0,17950.0,2019-01-16,GGOEGATB060415,Google Women's Quilted Insulated Vest Black,Apparel,1.0,61.89,6.5,Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women,Outerwear
2265,13065.0,F,Chicago,32.0,17951.0,2019-01-16,GGOEGAAJ032714,Google Men's Skater Tee Grey,Apparel,3.0,20.62,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2266,14606.0,F,Chicago,33.0,17951.0,2019-01-16,GGOEGAAL010616,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,3.0,17.53,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2267,14606.0,F,Chicago,33.0,17951.0,2019-01-16,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,3.0,17.53,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2268,14606.0,F,Chicago,33.0,17951.0,2019-01-16,GGOEGAFJ036214,Google Men's Pullover Hoodie Grey,Apparel,2.0,53.64,6.5,Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,Outerwear
2269,14606.0,F,Chicago,33.0,17951.0,2019-01-16,GGOEGAFJ036215,Google Men's Pullover Hoodie Grey,Apparel,2.0,53.64,6.5,Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,Outerwear
2271,14606.0,F,Chicago,33.0,17968.0,2019-01-16,GGOEGAPB058212,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,61.89,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women,Outerwear
2273,14606.0,F,Chicago,33.0,17984.0,2019-01-16,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,16.5,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2274,16835.0,M,Chicago,11.0,17985.0,2019-01-16,GGOEAAAJ031917,Android Men's Short Sleeve Hero Tee Heather,Apparel,1.0,19.59,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2275,16835.0,M,Chicago,11.0,17985.0,2019-01-16,GGOEGAAB010515,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,3.0,17.53,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2276,16835.0,M,Chicago,11.0,17985.0,2019-01-16,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,2.0,17.53,6.5,Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2277,16835.0,M,Chicago,11.0,17985.0,2019-01-16,GGOEGAEQ027913,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,Not Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women,T-Shirts & Shirts
2280,18011.0,M,California,7.0,17997.0,2019-01-16,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,20.62,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2282,18011.0,M,California,7.0,18009.0,2019-01-16,GGOEGAAJ059114,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1.0,18.15,6.5,Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2284,18011.0,M,California,7.0,18010.0,2019-01-16,GGOEGAQB036014,Google Women's Fleece Hoodie,Apparel,1.0,57.76,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women,Outerwear
2286,17850.0,M,Chicago,12.0,18024.0,2019-01-17,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2287,17850.0,M,Chicago,12.0,18028.0,2019-01-17,GGOEGAFJ036216,Google Men's Pullover Hoodie Grey,Apparel,1.0,53.64,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,Outerwear
2288,17850.0,M,Chicago,12.0,18031.0,2019-01-17,GGOEYAAJ032515,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2289,17850.0,M,Chicago,12.0,18031.0,2019-01-17,GGOEYAAJ032517,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2291,17850.0,M,Chicago,12.0,18076.0,2019-01-17,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,16.5,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2292,17850.0,M,Chicago,12.0,18098.0,2019-01-17,GGOEGAAQ010413,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2293,17850.0,M,Chicago,12.0,18099.0,2019-01-17,GGOEGAAQ010413,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,4.0,17.53,57.74,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2294,17850.0,M,Chicago,12.0,18099.0,2019-01-17,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,4.0,17.53,57.74,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2295,17850.0,M,Chicago,12.0,18099.0,2019-01-17,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,7.0,17.53,57.74,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2297,17850.0,M,Chicago,12.0,18114.0,2019-01-17,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,21.0,16.69,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2298,14741.0,M,California,32.0,18038.0,2019-01-17,GGOEGAAJ032615,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,15.67,20.74,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2301,13715.0,M,California,23.0,18044.0,2019-01-17,GGOEGAEB027814,Google Women's Short Sleeve Hero Tee Black,Apparel,1.0,14.02,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Women,T-Shirts & Shirts
2302,13715.0,M,California,23.0,18044.0,2019-01-17,GGOEGAEQ027914,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,14.02,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Women,T-Shirts & Shirts
2303,13715.0,M,California,23.0,18056.0,2019-01-17,GGOEGAQB036013,Google Women's Fleece Hoodie,Apparel,1.0,46.21,12.76,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Women,Outerwear
2304,14092.0,F,Chicago,41.0,18057.0,2019-01-17,GGOEGADC059514,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,61.89,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,Outerwear
