Unnamed: 0,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct,Product_Gender
2224,17850.0,M,Chicago,12.0,16992.0,2019-01-04,GGOEGADB057315,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,77.36,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2225,14307.0,F,California,28.0,16992.0,2019-01-04,GGOEGADB059215,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,1.0,72.2,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2226,14307.0,F,California,28.0,16992.0,2019-01-04,GGOEGADJ057115,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1.0,113.47,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2227,14307.0,F,California,28.0,16992.0,2019-01-04,GGOEGADJ059715,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1.0,77.36,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2228,14307.0,F,California,28.0,16993.0,2019-01-04,GGOEGADB059615,Google Men's Quilted Insulated Vest Black,Apparel,1.0,77.36,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2231,14307.0,F,California,28.0,16998.0,2019-01-04,GGOEGAER029714,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,1.0,19.59,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Women
2232,14307.0,F,California,28.0,17002.0,2019-01-04,GGOEGADB057315,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,77.36,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2235,14307.0,F,California,28.0,17015.0,2019-01-04,GGOEGAFB035815,Google Men's  Zip Hoodie,Apparel,1.0,46.21,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2236,17908.0,F,California,15.0,17027.0,2019-01-04,GGOEGAAB058913,Google Men's Short Sleeve Performance Badge Tee Black,Apparel,1.0,18.15,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2237,17908.0,F,California,15.0,17027.0,2019-01-04,GGOEGAAJ032613,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,15.67,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2238,17908.0,F,California,15.0,17029.0,2019-01-04,GGOEGADJ056813,Google Men's Watershed Full Zip Hoodie Grey,Apparel,1.0,90.77,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2239,17908.0,F,California,15.0,17032.0,2019-01-04,GGOEGAAR010714,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,17.53,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2240,17908.0,F,California,15.0,17032.0,2019-01-04,GGOEGAEC033113,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1.0,25.78,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2241,17908.0,F,California,15.0,17033.0,2019-01-04,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,2.0,17.53,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2242,17908.0,F,California,15.0,17033.0,2019-01-04,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,3.0,17.53,6.5,Not Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2243,17908.0,F,California,15.0,17033.0,2019-01-04,GGOEGAAQ010417,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,3.0,17.53,6.5,Not Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2244,17908.0,F,California,15.0,17036.0,2019-01-04,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,16.5,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2245,17908.0,F,California,15.0,17036.0,2019-01-04,GGOEGADC059515,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,61.89,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2247,17908.0,F,California,15.0,17062.0,2019-01-04,GGOEGAQB036015,Google Women's Fleece Hoodie,Apparel,1.0,46.21,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Women
2248,17908.0,F,California,15.0,17065.0,2019-01-04,GGOEGATB060413,Google Women's Quilted Insulated Vest Black,Apparel,1.0,61.89,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Women
2249,17920.0,F,California,18.0,17065.0,2019-01-04,GGOEGATC060313,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Apparel,1.0,53.64,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Women
2250,17920.0,F,California,18.0,17079.0,2019-01-04,GGOEGADJ059416,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Apparel,1.0,61.89,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men
2251,17920.0,F,California,18.0,17079.0,2019-01-04,GGOEGAER029213,Google Women's Short Sleeve Badge Tee Red Heather,Apparel,1.0,15.67,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Women
2254,17850.0,M,Chicago,12.0,18017.0,2019-01-16,GGOEAAEB031614,Android Men's 3/4 Sleeve Raglan Henley Black,Apparel,1.0,20.62,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2255,17850.0,M,Chicago,12.0,18017.0,2019-01-16,GGOEGAEC033115,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1.0,20.62,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2256,17850.0,M,Chicago,12.0,18017.0,2019-01-16,GGOEGALP036317,Google Women's Long Sleeve Tee Lavender,Apparel,1.0,19.8,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women
2257,17850.0,M,Chicago,12.0,18017.0,2019-01-16,GGOEGAPJ058013,Google Women's 1/4 Zip Jacket Charcoal,Apparel,1.0,90.77,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women
2258,17850.0,M,Chicago,12.0,18019.0,2019-01-16,GGOEGAFB035816,Google Men's  Zip Hoodie,Apparel,1.0,57.76,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2260,13065.0,F,Chicago,32.0,17950.0,2019-01-16,GGOEGAAQ033915,Google Men's Vintage Badge Tee White,Apparel,2.0,15.67,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2261,13065.0,F,Chicago,32.0,17950.0,2019-01-16,GGOEGADJ059714,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1.0,61.89,6.5,Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2262,13065.0,F,Chicago,32.0,17950.0,2019-01-16,GGOEGADJ059715,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,2.0,61.89,6.5,Not Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2263,13065.0,F,Chicago,32.0,17950.0,2019-01-16,GGOEGATB060414,Google Women's Quilted Insulated Vest Black,Apparel,1.0,61.89,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women
2264,13065.0,F,Chicago,32.0,17950.0,2019-01-16,GGOEGATB060415,Google Women's Quilted Insulated Vest Black,Apparel,1.0,61.89,6.5,Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women
2265,13065.0,F,Chicago,32.0,17951.0,2019-01-16,GGOEGAAJ032714,Google Men's Skater Tee Grey,Apparel,3.0,20.62,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2266,14606.0,F,Chicago,33.0,17951.0,2019-01-16,GGOEGAAL010616,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,3.0,17.53,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2267,14606.0,F,Chicago,33.0,17951.0,2019-01-16,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,3.0,17.53,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2268,14606.0,F,Chicago,33.0,17951.0,2019-01-16,GGOEGAFJ036214,Google Men's Pullover Hoodie Grey,Apparel,2.0,53.64,6.5,Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2269,14606.0,F,Chicago,33.0,17951.0,2019-01-16,GGOEGAFJ036215,Google Men's Pullover Hoodie Grey,Apparel,2.0,53.64,6.5,Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2271,14606.0,F,Chicago,33.0,17968.0,2019-01-16,GGOEGAPB058212,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,61.89,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women
2273,14606.0,F,Chicago,33.0,17984.0,2019-01-16,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,16.5,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2274,16835.0,M,Chicago,11.0,17985.0,2019-01-16,GGOEAAAJ031917,Android Men's Short Sleeve Hero Tee Heather,Apparel,1.0,19.59,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2275,16835.0,M,Chicago,11.0,17985.0,2019-01-16,GGOEGAAB010515,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,3.0,17.53,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2276,16835.0,M,Chicago,11.0,17985.0,2019-01-16,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,2.0,17.53,6.5,Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2277,16835.0,M,Chicago,11.0,17985.0,2019-01-16,GGOEGAEQ027913,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,Not Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women
2279,13576.0,M,New York,23.0,17986.0,2019-01-16,GGOEGAEA030414,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,1.0,16.5,6.5,Not Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women
2280,18011.0,M,California,7.0,17997.0,2019-01-16,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,20.62,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2282,18011.0,M,California,7.0,18009.0,2019-01-16,GGOEGAAJ059114,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1.0,18.15,6.5,Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men
2284,18011.0,M,California,7.0,18010.0,2019-01-16,GGOEGAQB036014,Google Women's Fleece Hoodie,Apparel,1.0,57.76,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women
2286,17850.0,M,Chicago,12.0,18024.0,2019-01-17,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
2287,17850.0,M,Chicago,12.0,18028.0,2019-01-17,GGOEGAFJ036216,Google Men's Pullover Hoodie Grey,Apparel,1.0,53.64,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
2288,17850.0,M,Chicago,12.0,18031.0,2019-01-17,GGOEYAAJ032515,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
2289,17850.0,M,Chicago,12.0,18031.0,2019-01-17,GGOEYAAJ032517,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
2290,17850.0,M,Chicago,12.0,18076.0,2019-01-17,GGOEAAEB031617,Android Men's 3/4 Sleeve Raglan Henley Black,Apparel,1.0,20.62,6.5,Not Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
2291,17850.0,M,Chicago,12.0,18076.0,2019-01-17,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,16.5,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
2292,17850.0,M,Chicago,12.0,18098.0,2019-01-17,GGOEGAAQ010413,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
2293,17850.0,M,Chicago,12.0,18099.0,2019-01-17,GGOEGAAQ010413,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,4.0,17.53,57.74,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
2294,17850.0,M,Chicago,12.0,18099.0,2019-01-17,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,4.0,17.53,57.74,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
2295,17850.0,M,Chicago,12.0,18099.0,2019-01-17,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,7.0,17.53,57.74,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
2297,17850.0,M,Chicago,12.0,18114.0,2019-01-17,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,21.0,16.69,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
2298,14741.0,M,California,32.0,18038.0,2019-01-17,GGOEGAAJ032615,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,15.67,20.74,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
2301,13715.0,M,California,23.0,18044.0,2019-01-17,GGOEGAEB027814,Google Women's Short Sleeve Hero Tee Black,Apparel,1.0,14.02,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Women
2302,13715.0,M,California,23.0,18044.0,2019-01-17,GGOEGAEQ027914,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,14.02,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Women
2303,13715.0,M,California,23.0,18056.0,2019-01-17,GGOEGAQB036013,Google Women's Fleece Hoodie,Apparel,1.0,46.21,12.76,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Women
2304,14092.0,F,Chicago,41.0,18057.0,2019-01-17,GGOEGADC059514,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,61.89,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
2306,15752.0,F,New York,27.0,18086.0,2019-01-17,GGOEGAAJ032714,Google Men's Skater Tee Grey,Apparel,1.0,16.5,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
2308,15752.0,F,New York,27.0,18094.0,2019-01-17,GGOEAAFB035913,Android Men's  Zip Hoodie,Apparel,1.0,57.76,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
2309,17855.0,F,New York,13.0,18109.0,2019-01-17,GGOEGAAL010616,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,14.02,30.0,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men
