Unnamed: 0,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct,Product_Gender,Clothing_Type
2223,17850.0,M,Chicago,12.0,16992.0,2019-01-04,GGOEGAAJ080616,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,20.62,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2231,14307.0,F,California,28.0,16998.0,2019-01-04,GGOEGAER029714,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,1.0,19.59,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Women,T-Shirts & Shirts
2236,17908.0,F,California,15.0,17027.0,2019-01-04,GGOEGAAB058913,Google Men's Short Sleeve Performance Badge Tee Black,Apparel,1.0,18.15,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2237,17908.0,F,California,15.0,17027.0,2019-01-04,GGOEGAAJ032613,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,15.67,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2239,17908.0,F,California,15.0,17032.0,2019-01-04,GGOEGAAR010714,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,17.53,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2241,17908.0,F,California,15.0,17033.0,2019-01-04,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,2.0,17.53,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2242,17908.0,F,California,15.0,17033.0,2019-01-04,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,3.0,17.53,6.5,Not Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2243,17908.0,F,California,15.0,17033.0,2019-01-04,GGOEGAAQ010417,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,3.0,17.53,6.5,Not Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2244,17908.0,F,California,15.0,17036.0,2019-01-04,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,16.5,6.5,Used,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Men,T-Shirts & Shirts
2251,17920.0,F,California,18.0,17079.0,2019-01-04,GGOEGAER029213,Google Women's Short Sleeve Badge Tee Red Heather,Apparel,1.0,15.67,6.5,Clicked,0.18,1/4/2019,4500.0,2928.55,1,SALE10,10.0,Women,T-Shirts & Shirts
2256,17850.0,M,Chicago,12.0,18017.0,2019-01-16,GGOEGALP036317,Google Women's Long Sleeve Tee Lavender,Apparel,1.0,19.8,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women,T-Shirts & Shirts
2260,13065.0,F,Chicago,32.0,17950.0,2019-01-16,GGOEGAAQ033915,Google Men's Vintage Badge Tee White,Apparel,2.0,15.67,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2265,13065.0,F,Chicago,32.0,17951.0,2019-01-16,GGOEGAAJ032714,Google Men's Skater Tee Grey,Apparel,3.0,20.62,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2266,14606.0,F,Chicago,33.0,17951.0,2019-01-16,GGOEGAAL010616,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,3.0,17.53,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2267,14606.0,F,Chicago,33.0,17951.0,2019-01-16,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,3.0,17.53,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2273,14606.0,F,Chicago,33.0,17984.0,2019-01-16,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,16.5,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2274,16835.0,M,Chicago,11.0,17985.0,2019-01-16,GGOEAAAJ031917,Android Men's Short Sleeve Hero Tee Heather,Apparel,1.0,19.59,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2275,16835.0,M,Chicago,11.0,17985.0,2019-01-16,GGOEGAAB010515,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,3.0,17.53,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2276,16835.0,M,Chicago,11.0,17985.0,2019-01-16,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,2.0,17.53,6.5,Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2277,16835.0,M,Chicago,11.0,17985.0,2019-01-16,GGOEGAEQ027913,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,Not Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Women,T-Shirts & Shirts
2280,18011.0,M,California,7.0,17997.0,2019-01-16,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,20.62,6.5,Clicked,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2282,18011.0,M,California,7.0,18009.0,2019-01-16,GGOEGAAJ059114,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1.0,18.15,6.5,Used,0.18,1/16/2019,3000.0,3727.61,1,SALE10,10.0,Men,T-Shirts & Shirts
2286,17850.0,M,Chicago,12.0,18024.0,2019-01-17,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2288,17850.0,M,Chicago,12.0,18031.0,2019-01-17,GGOEYAAJ032515,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2289,17850.0,M,Chicago,12.0,18031.0,2019-01-17,GGOEYAAJ032517,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2291,17850.0,M,Chicago,12.0,18076.0,2019-01-17,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,16.5,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2292,17850.0,M,Chicago,12.0,18098.0,2019-01-17,GGOEGAAQ010413,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2293,17850.0,M,Chicago,12.0,18099.0,2019-01-17,GGOEGAAQ010413,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,4.0,17.53,57.74,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2294,17850.0,M,Chicago,12.0,18099.0,2019-01-17,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,4.0,17.53,57.74,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2295,17850.0,M,Chicago,12.0,18099.0,2019-01-17,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,7.0,17.53,57.74,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2297,17850.0,M,Chicago,12.0,18114.0,2019-01-17,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,21.0,16.69,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2298,14741.0,M,California,32.0,18038.0,2019-01-17,GGOEGAAJ032615,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,15.67,20.74,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2301,13715.0,M,California,23.0,18044.0,2019-01-17,GGOEGAEB027814,Google Women's Short Sleeve Hero Tee Black,Apparel,1.0,14.02,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Women,T-Shirts & Shirts
2302,13715.0,M,California,23.0,18044.0,2019-01-17,GGOEGAEQ027914,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,14.02,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Women,T-Shirts & Shirts
2306,15752.0,F,New York,27.0,18086.0,2019-01-17,GGOEGAAJ032714,Google Men's Skater Tee Grey,Apparel,1.0,16.5,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2309,17855.0,F,New York,13.0,18109.0,2019-01-17,GGOEGAAL010616,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,14.02,30.0,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2310,17855.0,F,New York,13.0,18109.0,2019-01-17,GGOEGAER029215,Google Women's Short Sleeve Badge Tee Red Heather,Apparel,1.0,15.67,30.0,Not Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Women,T-Shirts & Shirts
2311,17855.0,F,New York,13.0,18110.0,2019-01-17,GGOEGAAJ073416,Google Men's Short Sleeve Hero Tee Heather,Apparel,1.0,15.67,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2315,17925.0,M,New York,12.0,18116.0,2019-01-17,GGOEGAEC029114,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,1.0,19.59,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Women,T-Shirts & Shirts
2316,13941.0,F,New York,38.0,18116.0,2019-01-17,GGOEGAER029714,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,1.0,19.59,6.5,Clicked,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Women,T-Shirts & Shirts
2317,13941.0,F,New York,38.0,18123.0,2019-01-17,GGOEGAAL010615,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,14.02,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2318,17017.0,M,California,40.0,18123.0,2019-01-17,GGOEGAEJ033315,Google Men's Long Sleeve Pullover Badge Tee Heather,Apparel,1.0,28.88,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2319,17017.0,M,California,40.0,18135.0,2019-01-17,GGOEGAAB033815,Google Men's Vintage Badge Tee Black,Apparel,1.0,19.59,6.5,Not Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2320,17017.0,M,California,40.0,18135.0,2019-01-17,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2323,14135.0,F,Chicago,21.0,18144.0,2019-01-17,GGOEGAAL010616,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,14.02,6.5,Used,0.18,1/17/2019,3000.0,417.73,1,SALE10,10.0,Men,T-Shirts & Shirts
2324,17850.0,M,Chicago,12.0,18219.0,2019-01-18,GGOEGALP036315,Google Women's Long Sleeve Tee Lavender,Apparel,1.0,19.8,6.5,Clicked,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Women,T-Shirts & Shirts
2325,17850.0,M,Chicago,12.0,18221.0,2019-01-18,GGOEGAAJ032316,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67,6.5,Used,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2331,14135.0,F,Chicago,21.0,18147.0,2019-01-18,GGOEGAAB033815,Google Men's Vintage Badge Tee Black,Apparel,1.0,15.67,6.5,Clicked,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2338,14135.0,F,Chicago,21.0,18153.0,2019-01-18,GGOEYAEJ029013,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67,18.47,Clicked,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Women,T-Shirts & Shirts
2340,13108.0,F,Chicago,45.0,18154.0,2019-01-18,GGOEGAAJ080614,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,16.5,6.5,Clicked,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2344,15601.0,F,Chicago,46.0,18171.0,2019-01-18,GGOEGAER029213,Google Women's Short Sleeve Badge Tee Red Heather,Apparel,1.0,15.67,6.5,Clicked,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Women,T-Shirts & Shirts
2345,15601.0,F,Chicago,46.0,18178.0,2019-01-18,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,Clicked,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2348,15601.0,F,Chicago,46.0,18178.0,2019-01-18,GGOEGAEQ027915,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,Clicked,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Women,T-Shirts & Shirts
2351,15601.0,F,Chicago,46.0,18182.0,2019-01-18,GGOEGAAB010515,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,14.02,12.76,Clicked,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2352,15601.0,F,Chicago,46.0,18182.0,2019-01-18,GGOEGAAL010614,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,14.02,12.76,Used,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2353,15601.0,F,Chicago,46.0,18183.0,2019-01-18,GGOEGAAR010716,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,2.0,14.02,12.76,Clicked,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2354,15601.0,F,Chicago,46.0,18185.0,2019-01-18,GGOEGAAR010716,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,14.02,11.1,Used,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2358,15658.0,M,Chicago,24.0,18201.0,2019-01-18,GGOEYAAB034613,YouTube Men's Vintage Tee,Apparel,5.0,15.67,158.74,Used,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2359,15658.0,M,Chicago,24.0,18201.0,2019-01-18,GGOEYAAB034614,YouTube Men's Vintage Tee,Apparel,10.0,15.67,158.74,Clicked,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2360,15658.0,M,Chicago,24.0,18201.0,2019-01-18,GGOEYAAB034615,YouTube Men's Vintage Tee,Apparel,10.0,15.67,158.74,Not Used,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2361,15658.0,M,Chicago,24.0,18201.0,2019-01-18,GGOEYAAB034616,YouTube Men's Vintage Tee,Apparel,10.0,15.67,158.74,Used,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2362,15658.0,M,Chicago,24.0,18201.0,2019-01-18,GGOEYAAB034617,YouTube Men's Vintage Tee,Apparel,5.0,15.67,158.74,Used,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2363,15658.0,M,Chicago,24.0,18201.0,2019-01-18,GGOEYAEJ029513,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,10.0,15.67,158.74,Used,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Women,T-Shirts & Shirts
2364,15658.0,M,Chicago,24.0,18201.0,2019-01-18,GGOEYAEJ029514,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,10.0,15.67,158.74,Used,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Women,T-Shirts & Shirts
2365,15658.0,M,Chicago,24.0,18201.0,2019-01-18,GGOEYAEJ029515,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,5.0,15.67,158.74,Not Used,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Women,T-Shirts & Shirts
2366,14388.0,F,California,6.0,18239.0,2019-01-18,GGOEGAAB010514,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,2.0,14.02,6.5,Clicked,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2367,14388.0,F,California,6.0,18239.0,2019-01-18,GGOEYAAQ031714,YouTube Men's Short Sleeve Hero Tee White,Apparel,1.0,14.02,6.5,Used,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2371,14901.0,F,Chicago,4.0,18256.0,2019-01-18,GGOEGAAJ032615,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,15.67,6.5,Used,0.18,1/18/2019,3000.0,1312.5,1,SALE10,10.0,Men,T-Shirts & Shirts
2375,15923.0,F,Chicago,34.0,18465.0,2019-01-21,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53,6.5,Used,0.18,1/21/2019,3000.0,640.93,1,SALE10,10.0,Men,T-Shirts & Shirts
2377,15923.0,F,Chicago,34.0,18470.0,2019-01-21,GGOEGAAJ057015,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,1.0,45.38,6.5,Used,0.18,1/21/2019,3000.0,640.93,1,SALE10,10.0,Men,T-Shirts & Shirts
